"","site_code","year_min","year_max","X","unique.id","trt_year","trt_year.x","trt.xy","trt.x","trt_year.y","trt.y","year.xy","year.y","block","plot","plot.x","plot.y","site.year.id","site.year.id.x","site.year.id.y","year.x","SRE.L","SRE.G","SIE.L","SIE.G","CDE","SL","SG","SR","CE","x.func","y.func","x.rich","y.rich","c.rich","s.loss","s.gain","s.loss.n","year.y.m"
"59","azi.cn","0",4,1242,"azi.cn_0 azi.cn_2_Control_0 Control_2_3 3_21 21","Control_0 Control_2","Control_0","Control_Control","Control","Control_2","Control","0_2",2,"3 3","21 21","21","21","azi.cn_0 azi.cn_2","azi.cn_0","azi.cn_2","0",-155.949717821161,95.0806451612903,19.3387567409389,-16.5551981625674,15.2049342562413,-136.610961080222,78.5254469987228,-60.869072659871,17.9884928346127,370.380579825258,327.5,38,31,22,16,9,-16,-2.78587625526401
"60","azi.cn","0",4,1254,"azi.cn_0 azi.cn_2_NPK_0 NPK_2_3 3_28 28","NPK_0 NPK_2","NPK_0","NPK_NPK","NPK","NPK_2","NPK","0_2",2,"3 3","28 28","28","28","azi.cn_0 azi.cn_2","azi.cn_0","azi.cn_2","0",-100.528787878788,214.090909090909,75.4886711261406,-175.725651441956,361.429859103694,-25.0401167526473,38.3652576489533,113.562121212121,261.192878787879,331.745,706.5,33,33,23,10,10,-10,-2.78587625526401
"61","azi.cn","0",4,1326,"azi.cn_0 azi.cn_4_Control_0 Control_4_1 1_1 1","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"1 1","1 1","1","1","azi.cn_0 azi.cn_4","azi.cn_0","azi.cn_4","0",-190.487804878049,12.9275229357798,130.830328516238,-5.54036697247707,-44.1792208858956,-59.6574763618107,7.38715596330275,-177.560281942269,81.1107406578654,355,258.550458715596,41,20,19,22,1,-22,-0.78587625526401
"62","azi.cn","0",4,1338,"azi.cn_0 azi.cn_4_NPK_0 NPK_4_1 1_8 8","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"1 1","8 8","8","8","azi.cn_0 azi.cn_4","azi.cn_0","azi.cn_4","0",-225.345,113.082847707848,32.2397740848842,-72.508916083916,199.405824205714,-193.105225915116,40.5739316239316,-112.262152292152,159.136682206682,450.69,497.56452991453,34,22,17,17,5,-17,-0.78587625526401
"63","azi.cn","0",4,1350,"azi.cn_0 azi.cn_4_Control_0 Control_4_2 2_11 11","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"2 2","11 11","11","11","azi.cn_0 azi.cn_4","azi.cn_0","azi.cn_4","0",-160.307205969364,75.79618226601,65.2359121688252,-25.9426108374385,98.2123180592995,-95.0712938005391,49.8535714285714,-84.5110237033544,137.505619390686,386.623261455526,439.617857142858,41,29,24,17,5,-17,-0.78587625526401
"64","azi.cn","0",4,1362,"azi.cn_0 azi.cn_4_NPK_0 NPK_4_2 2_18 18","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"2 2","18 18","18","18","azi.cn_0 azi.cn_4","azi.cn_0","azi.cn_4","0",-182.686617907548,87.5837648556876,2.47367007599565,-64.6623938879456,357.36179010969,-180.212947831553,22.921370967742,-95.1028530518606,295.17306629774,354.626964173476,554.697177419355,33,19,16,17,3,-17,-0.78587625526401
"65","azi.cn","0",4,1374,"azi.cn_0 azi.cn_4_Control_0 Control_4_3 3_21 21","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"3 3","21 21","21","21","azi.cn_0 azi.cn_4","azi.cn_0","azi.cn_4","0",-204.684004640274,76.7,72.4893461811796,-43.8285714285715,-8.08592136616341,-132.194658459095,32.8714285714286,-127.984004640274,20.5748533864447,370.380579825258,262.971428571429,38,24,17,21,7,-21,-0.78587625526401
"66","azi.cn","0",4,1386,"azi.cn_0 azi.cn_4_NPK_0 NPK_4_3 3_28 28","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"3 3","28 28","28","28","azi.cn_0 azi.cn_4","azi.cn_0","azi.cn_4","0",-150.793181818182,103.940517241379,45.9710524722811,-74.5060344827587,159.404715552797,-104.822129345901,29.4344827586207,-46.8526645768024,130.86973354232,331.745,415.762068965517,33,24,18,15,6,-15,-0.78587625526401
"67","badlau.de","0",5,1458,"badlau.de_0 badlau.de_1_Control_0 Control_1_1 1_2 2","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"1 1","2 2","2","2","badlau.de_0 badlau.de_1","badlau.de_0","badlau.de_1","0",-170.00625,168.225,131.922916666667,-59.22,-187.821666666667,-38.0833333333333,109.005,-1.78125000000009,-115.11875,453.35,336.45,8,10,5,3,5,-3,-3.78587625526401
"68","badlau.de","0",5,1470,"badlau.de_0 badlau.de_1_NPK_0 NPK_1_1 1_4 4","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"1 1","4 4","4","4","badlau.de_0 badlau.de_1","badlau.de_0","badlau.de_1","0",-110.056923076923,261.511764705882,-13.1087019230769,-181.592883587001,68.8267438811182,-123.165625,79.9188811188811,151.454841628959,-125.87484162896,715.37,740.95,13,17,11,2,6,-2,-3.78587625526401
"69","badlau.de","0",5,1482,"badlau.de_0 badlau.de_1_Control_0 Control_1_2 2_9 9","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"2 2","9 9","9","9","badlau.de_0 badlau.de_1","badlau.de_0","badlau.de_1","0",-146.745,368.171428571429,122.039366197183,-118.398627762531,-167.74716700608,-24.7056338028169,249.772800808898,221.426428571429,-164.106428571428,586.979999999999,644.3,8,14,6,2,8,-2,-3.78587625526401
"70","badlau.de","0",5,1494,"badlau.de_0 badlau.de_1_NPK_0 NPK_1_2 2_10 10","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"2 2","10 10","10","10","badlau.de_0 badlau.de_1","badlau.de_0","badlau.de_1","0",0,406.425,0,106.298076923077,-246.493076923078,0,512.723076923077,406.425,-140.195000000001,546.62,812.85,8,16,8,0,8,0,-3.78587625526401
"71","badlau.de","0",5,1506,"badlau.de_0 badlau.de_1_Control_0 Control_1_3 3_19 19","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"3 3","19 19","19","19","badlau.de_0 badlau.de_1","badlau.de_0","badlau.de_1","0",0,169.428571428571,0,73.2886468535406,-402.927218282112,0,242.717218282112,169.428571428571,-329.638571428571,634.61,474.4,9,14,9,0,5,0,-3.78587625526401
"72","badlau.de","0",5,1518,"badlau.de_0 badlau.de_1_NPK_0 NPK_1_3 3_23 23","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"3 3","23 23","23","23","badlau.de_0 badlau.de_1","badlau.de_0","badlau.de_1","0",-107.631111111111,281.583333333333,77.4886111111111,161.584314828707,-221.565148162041,-30.1425,443.16764816204,173.952222222222,17.5077777777773,484.34,675.799999999999,9,12,7,2,5,-2,-3.78587625526401
"73","badlau.de","0",5,1590,"badlau.de_0 badlau.de_2_Control_0 Control_2_1 1_2 2","Control_0 Control_2","Control_0","Control_Control","Control","Control_2","Control","0_2",2,"1 1","2 2","2","2","badlau.de_0 badlau.de_2","badlau.de_0","badlau.de_2","0",-170.00625,164.305473684211,131.922916666667,-30.7817607809847,-325.804379569893,-38.0833333333333,133.523712903226,-5.70077631578951,-224.663223684211,453.35,222.986,8,19,5,3,14,-3,-2.78587625526401
"74","badlau.de","0",5,1602,"badlau.de_0 badlau.de_2_NPK_0 NPK_2_1 1_4 4","NPK_0 NPK_2","NPK_0","NPK_NPK","NPK","NPK_2","NPK","0_2",2,"1 1","4 4","4","4","badlau.de_0 badlau.de_2","badlau.de_0","badlau.de_2","0",-165.085384615385,284.750714285714,30.7228846153847,-56.7665325936198,-265.376681692095,-134.3625,227.984181692094,119.665329670329,-291.42032967033,715.37,543.615,13,21,10,3,11,-3,-2.78587625526401
"75","badlau.de","0",5,1614,"badlau.de_0 badlau.de_2_Control_0 Control_2_2 2_9 9","Control_0 Control_2","Control_0","Control_Control","Control","Control_2","Control","0_2",2,"2 2","9 9","9","9","badlau.de_0 badlau.de_2","badlau.de_0","badlau.de_2","0",-220.1175,167.6846875,193.131866197183,-19.0782284836065,-464.695825213576,-26.9856338028169,148.606459016394,-52.4328124999996,-290.6421875,586.979999999999,243.905,8,16,5,3,11,-3,-2.78587625526401
"76","badlau.de","0",5,1626,"badlau.de_0 badlau.de_2_NPK_0 NPK_2_2 2_10 10","NPK_0 NPK_2","NPK_0","NPK_NPK","NPK","NPK_2","NPK","0_2",2,"2 2","10 10","10","10","badlau.de_0 badlau.de_2","badlau.de_0","badlau.de_2","0",-68.3275000000001,381.818526315789,12.7390254237289,50.1261593984963,-318.430211138015,-55.5884745762712,431.944685714286,313.491026315789,-255.56502631579,546.62,604.546,8,19,7,1,12,-1,-2.78587625526401
"77","badlau.de","0",5,1638,"badlau.de_0 badlau.de_2_Control_0 Control_2_3 3_19 19","Control_0 Control_2","Control_0","Control_Control","Control","Control_2","Control","0_2",2,"3 3","19 19","19","19","badlau.de_0 badlau.de_2","badlau.de_0","badlau.de_2","0",-141.024444444444,144.308235294118,85.8081944444444,15.7404919786096,-494.118477272727,-55.21625,160.048727272727,3.28379084967321,-392.569790849673,634.61,245.324,9,17,7,2,10,-2,-2.78587625526401
"78","badlau.de","0",5,1650,"badlau.de_0 badlau.de_2_NPK_0 NPK_2_3 3_23 23","NPK_0 NPK_2","NPK_0","NPK_NPK","NPK","NPK_2","NPK","0_2",2,"3 3","23 23","23","23","badlau.de_0 badlau.de_2","badlau.de_0","badlau.de_2","0",-161.446666666667,306.926578947368,81.0666666666667,62.9041842105262,-325.205763157895,-80.38,369.830763157894,145.479912280701,-181.234912280702,484.34,448.585,9,19,6,3,13,-3,-2.78587625526401
"79","badlau.de","0",5,1722,"badlau.de_0 badlau.de_3_Control_0 Control_3_1 1_2 2","Control_0 Control_3","Control_0","Control_Control","Control","Control_3","Control","0_3",3,"1 1","2 2","2","2","badlau.de_0 badlau.de_3","badlau.de_0","badlau.de_3","0",-283.34375,528.4784375,131.39375,-31.8409374999999,-147.6025,-151.95,496.6375,245.1346875,-48.0496875000001,453.35,650.435,8,16,3,5,13,-5,-1.78587625526401
"80","badlau.de","0",5,1734,"badlau.de_0 badlau.de_3_NPK_0 NPK_3_1 1_4 4","NPK_0 NPK_3","NPK_0","NPK_NPK","NPK","NPK_3","NPK","0_3",3,"1 1","4 4","4","4","badlau.de_0 badlau.de_3","badlau.de_0","badlau.de_3","0",-220.113846153846,158.968421052631,74.5544711538463,-5.18584962406015,-421.553196428572,-145.559375,153.782571428571,-61.1454251012148,-352.184574898786,715.37,302.04,13,19,9,4,10,-4,-1.78587625526401
"81","badlau.de","0",5,1746,"badlau.de_0 badlau.de_3_Control_0 Control_3_2 2_9 9","Control_0 Control_3","Control_0","Control_Control","Control","Control_3","Control","0_3",3,"2 2","9 9","9","9","badlau.de_0 badlau.de_3","badlau.de_0","badlau.de_3","0",-293.49,288.630222222222,194.667464788732,45.9122436868686,-451.603930697823,-98.8225352112676,334.54246590909,-4.85977777777782,-211.024222222222,586.979999999999,371.095999999999,8,18,4,4,14,-4,-1.78587625526401
"82","badlau.de","0",5,1758,"badlau.de_0 badlau.de_3_NPK_0 NPK_3_2 2_10 10","NPK_0 NPK_3","NPK_0","NPK_NPK","NPK","NPK_3","NPK","0_3",3,"2 2","10 10","10","10","badlau.de_0 badlau.de_3","badlau.de_0","badlau.de_3","0",-68.3275000000001,298.910944444444,12.7390254237289,151.631055555556,-452.446525423729,-55.5884745762712,450.542,230.583444444444,-288.076444444445,546.62,489.127,8,18,7,1,11,-1,-1.78587625526401
"83","badlau.de","0",5,1770,"badlau.de_0 badlau.de_3_Control_0 Control_3_3 3_19 19","Control_0 Control_3","Control_0","Control_Control","Control","Control_3","Control","0_3",3,"3 3","19 19","19","19","badlau.de_0 badlau.de_3","badlau.de_0","badlau.de_3","0",-282.048888888889,263.236941176471,101.297326388889,27.9678035043804,-372.144182180851,-180.7515625,291.204744680851,-18.8119477124183,-242.879052287582,634.61,372.919,9,17,5,4,12,-4,-1.78587625526401
"84","badlau.de","0",5,1782,"badlau.de_0 badlau.de_3_NPK_0 NPK_3_3 3_23 23","NPK_0 NPK_3","NPK_0","NPK_NPK","NPK","NPK_3","NPK","0_3",3,"3 3","23 23","23","23","badlau.de_0 badlau.de_3","badlau.de_0","badlau.de_3","0",-161.446666666667,462.696,-69.6458333333333,73.228227767695,-95.1277277676949,-231.0925,535.924227767695,301.249333333334,-91.5453333333332,484.34,694.044,9,18,6,3,12,-3,-1.78587625526401
"85","badlau.de","0",5,1854,"badlau.de_0 badlau.de_4_Control_0 Control_4_1 1_2 2","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"1 1","2 2","2","2","badlau.de_0 badlau.de_4","badlau.de_0","badlau.de_4","0",-226.675,432.209210526316,88.9583333333335,10.897660352805,-211.275204212454,-137.716666666667,443.106870879121,205.534210526316,-111.419210526316,453.35,547.465,8,19,4,4,15,-4,-0.78587625526401
"86","badlau.de","0",5,1866,"badlau.de_0 badlau.de_4_NPK_0 NPK_4_1 1_4 4","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"1 1","4 4","4","4","badlau.de_0 badlau.de_4","badlau.de_0","badlau.de_4","0",-330.17076923077,311.282666666667,162.217644230769,7.29115811965777,-282.335699786325,-167.953125,318.573824786325,-18.8881025641028,-112.826897435898,715.37,583.655,13,15,7,6,8,-6,-0.78587625526401
"87","badlau.de","0",5,1878,"badlau.de_0 badlau.de_4_Control_0 Control_4_2 2_9 9","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"2 2","9 9","9","9","badlau.de_0 badlau.de_4","badlau.de_0","badlau.de_4","0",-366.8625,462.020588235294,265.759964788732,44.4044117647058,-431.277464788732,-101.102535211268,506.425,95.1580882352943,-121.113088235294,586.979999999999,561.025,8,17,3,5,14,-5,-0.78587625526401
"88","badlau.de","0",5,1890,"badlau.de_0 badlau.de_4_NPK_0 NPK_4_2 2_10 10","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"2 2","10 10","10","10","badlau.de_0 badlau.de_4","badlau.de_0","badlau.de_4","0",-273.31,500.123076923076,32.4266101694913,195.026923076923,-278.486610169492,-240.883389830509,695.149999999999,226.813076923076,-51.0330769230773,546.62,722.399999999999,8,13,4,4,9,-4,-0.78587625526401
"89","badlau.de","0",5,1902,"badlau.de_0 badlau.de_4_Control_0 Control_4_3 3_19 19","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"3 3","19 19","19","19","badlau.de_0 badlau.de_4","badlau.de_0","badlau.de_4","0",-282.048888888889,250.101176470588,101.297326388889,44.1007103218646,-393.750324292453,-180.7515625,294.201886792453,-31.9477124183006,-248.352287581699,634.61,354.31,9,17,5,4,12,-4,-0.78587625526401
"90","badlau.de","0",5,1914,"badlau.de_0 badlau.de_4_NPK_0 NPK_4_3 3_23 23","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"3 3","23 23","23","23","badlau.de_0 badlau.de_4","badlau.de_0","badlau.de_4","0",-161.446666666667,542.958684210527,81.0666666666667,61.7932793522264,-215.156963562753,-80.38,604.751963562753,381.51201754386,-72.2970175438595,484.34,793.555,9,19,6,3,13,-3,-0.78587625526401
"91","badlau.de","0",5,1986,"badlau.de_0 badlau.de_5_Control_0 Control_5_1 1_2 2","Control_0 Control_5","Control_0","Control_Control","Control","Control_5","Control","0_5",5,"1 1","2 2","2","2","badlau.de_0 badlau.de_5","badlau.de_0","badlau.de_5","0",-226.675,265.76,88.9583333333335,38.4811626344086,-287.674495967742,-137.716666666667,304.241162634409,39.0849999999998,-160.235,453.35,332.2,8,20,4,4,16,-4,0.21412374473599
"92","badlau.de","0",5,1998,"badlau.de_0 badlau.de_5_NPK_0 NPK_5_1 1_4 4","NPK_0 NPK_5","NPK_0","NPK_NPK","NPK","NPK_5","NPK","0_5",5,"1 1","4 4","4","4","badlau.de_0 badlau.de_5","badlau.de_0","badlau.de_5","0",-385.199230769231,230.542857142857,183.655480769231,-48.6322205594566,-292.286886583401,-201.54375,181.910636583401,-154.656373626374,-157.263626373627,715.37,403.45,13,14,6,7,8,-7,0.21412374473599
"93","badlau.de","0",5,2010,"badlau.de_0 badlau.de_5_Control_0 Control_5_2 2_9 9","Control_0 Control_5","Control_0","Control_Control","Control","Control_5","Control","0_5",5,"2 2","9 9","9","9","badlau.de_0 badlau.de_5","badlau.de_0","badlau.de_5","0",-440.235,150.381818181818,166.193028169014,17.1473484848485,-296.66719483568,-274.041971830986,167.529166666667,-289.853181818181,-113.326818181818,586.979999999999,183.8,8,11,2,6,9,-6,0.21412374473599
"94","badlau.de","0",5,2022,"badlau.de_0 badlau.de_5_NPK_0 NPK_5_2 2_10 10","NPK_0 NPK_5","NPK_0","NPK_NPK","NPK","NPK_5","NPK","0_5",5,"2 2","10 10","10","10","badlau.de_0 badlau.de_5","badlau.de_0","badlau.de_5","0",-204.9825,282.733247422681,130.864533898305,189.524484536083,-379.293271011708,-74.1179661016949,472.257731958763,77.7507474226804,-58.9042525773197,546.62,565.466494845361,8,10,5,3,5,-3,0.21412374473599
"95","badlau.de","0",5,2034,"badlau.de_0 badlau.de_5_Control_0 Control_5_3 3_19 19","Control_0 Control_5","Control_0","Control_Control","Control","Control_5","Control","0_5",5,"3 3","19 19","19","19","badlau.de_0 badlau.de_5","badlau.de_0","badlau.de_5","0",-282.048888888889,218.796875,101.297326388889,74.5102678571429,-428.915580357143,-180.7515625,293.307142857143,-63.2520138888889,-253.107986111111,634.61,318.25,9,16,5,4,11,-4,0.21412374473599
"96","badlau.de","0",5,2046,"badlau.de_0 badlau.de_5_NPK_0 NPK_5_3 3_23 23","NPK_0 NPK_5","NPK_0","NPK_NPK","NPK","NPK_5","NPK","0_5",5,"3 3","23 23","23","23","badlau.de_0 badlau.de_5","badlau.de_0","badlau.de_5","0",-269.077777777778,219.5,17.8902777777778,40.7394736842105,-164.14197368421,-251.1875,260.239473684211,-49.5777777777778,-105.512222222222,484.34,329.25,9,12,4,5,8,-5,0.21412374473599
"97","bari.ar","0",1,2118,"bari.ar_0 bari.ar_1_Control_0 Control_1_1 1_1 1","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"1 1","1 1","1","1","bari.ar_0 bari.ar_1","bari.ar_0","bari.ar_1","0",-6.61523655913979,12.0224489795918,6.49582795698926,-10.7061224489796,52.8752062760589,-0.119408602150537,1.31632653061224,5.40721242045206,48.6649117840685,66.1523655913979,120.224489795918,10,10,9,1,1,-1,-3.78587625526401
"98","bari.ar","0",1,2130,"bari.ar_0 bari.ar_1_NPK_0 NPK_1_1 1_4 4","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"1 1","4 4","4","4","bari.ar_0 bari.ar_1","bari.ar_0","bari.ar_1","0",-16.088,59.7800000000001,15.6288417849899,-52.1228571428572,211.262015357868,-0.459158215010143,7.65714285714286,43.6920000000001,174.768,80.44,298.900000000001,5,5,4,1,1,-1,-3.78587625526401
"99","bari.ar","0",1,2142,"bari.ar_0 bari.ar_1_Control_0 Control_1_2 2_11 11","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"2 2","11 11","11","11","bari.ar_0 bari.ar_1","bari.ar_0","bari.ar_1","0",-41.5591666666667,0,41.1916666666667,0,146.7625,-0.367499999999993,0,-41.5591666666667,187.954166666667,249.355,395.75,6,5,5,1,0,-1,-3.78587625526401
"100","bari.ar","0",1,2154,"bari.ar_0 bari.ar_1_NPK_0 NPK_1_2 2_14 14","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"2 2","14 14","14","14","bari.ar_0 bari.ar_1","bari.ar_0","bari.ar_1","0",-34.6324999999999,71.9166666666667,34.3646856287424,-65.1768292682927,217.232976972884,-0.267814371257487,6.73983739837398,37.2841666666667,186.420833333334,207.795,431.5,6,6,5,1,1,-1,-3.78587625526401
"101","bari.ar","0",1,2166,"bari.ar_0 bari.ar_1_Control_0 Control_1_3 3_21 21","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"3 3","21 21","21","21","bari.ar_0 bari.ar_1","bari.ar_0","bari.ar_1","0",-35.2528571428572,0,35.1125901525659,0,-90.129733009709,-0.140266990291252,0,-35.2528571428572,-55.0171428571431,246.77,156.5,7,6,6,1,0,-1,-3.78587625526401
"102","bari.ar","0",1,2178,"bari.ar_0 bari.ar_1_NPK_0 NPK_1_3 3_24 24","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"3 3","24 24","24","24","bari.ar_0 bari.ar_1","bari.ar_0","bari.ar_1","0",0,453.25,0,-328.502598752599,277.732598752599,0,124.747401247401,453.25,-50.7699999999999,504.02,906.5,4,8,4,0,4,0,-3.78587625526401
"103","barta.us","0",4,2250,"barta.us_0 barta.us_1_Control_0 Control_1_1 1_2 2","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"1 1","2 2","2","2","barta.us_0 barta.us_1","barta.us_0","barta.us_1","0",-34.575,60.8181818181818,8.23214285714283,-32.6931818181818,50.2178571428571,-26.3428571428572,28.125,26.2431818181818,25.7568181818182,115.25,167.25,10,11,7,3,4,-3,-3.78587625526401
"104","barta.us","0",4,2262,"barta.us_0 barta.us_1_NPK_0 NPK_1_1 1_10 10","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"1 1","10 10","10","10","barta.us_0 barta.us_1","barta.us_0","barta.us_1","0",-83.7924657534247,136.988095238095,32.7883561643835,-77.7500000000001,70.226451402479,-51.0041095890411,59.2380952380952,53.1956294846706,25.2648075668624,195.515753424658,273.976190476191,7,8,4,3,4,-3,-3.78587625526401
"105","barta.us","0",4,2274,"barta.us_0 barta.us_1_NPK_0 NPK_1_2 2_15 15","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"2 2","15 15","15","15","barta.us_0 barta.us_1","barta.us_0","barta.us_1","0",-87.3115646258504,147.2180546726,21.8278911564626,-92.2949777495232,110.935906950193,-65.4836734693878,54.9230769230769,59.9064900467497,40.468820357132,130.967346938776,231.342657342657,12,11,4,8,7,-8,-3.78587625526401
"106","barta.us","0",4,2286,"barta.us_0 barta.us_1_Control_0 Control_1_2 2_17 17","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"2 2","17 17","17","17","barta.us_0 barta.us_1","barta.us_0","barta.us_1","0",-69.9574468085106,52.1230769230769,55.9659574468085,-25.1230769230769,-126.08085106383,-13.9914893617021,27,-17.8343698854337,-95.2379705400982,209.872340425532,96.8,9,13,6,3,7,-3,-3.78587625526401
"107","barta.us","0",4,2298,"barta.us_0 barta.us_1_NPK_0 NPK_1_3 3_21 21","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"3 3","21 21","21","21","barta.us_0 barta.us_1","barta.us_0","barta.us_1","0",-173.30303030303,81.2718023255814,18.1363636363636,-29.1351744186046,-52.1485788113696,-155.166666666667,52.1366279069768,-92.031227977449,-63.1473895936106,317.722222222222,162.543604651163,11,10,5,6,5,-6,-3.78587625526401
"108","barta.us","0",4,2310,"barta.us_0 barta.us_1_Control_0 Control_1_3 3_29 29","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"3 3","29 29","29","29","barta.us_0 barta.us_1","barta.us_0","barta.us_1","0",-30.7319444444444,17.6333333333333,8.78055555555562,-12.4583333333333,-42.1673611111111,-21.9513888888888,5.175,-13.0986111111111,-45.8451388888888,138.29375,79.35,9,9,7,2,2,-2,-3.78587625526401
